line_no,query,rank,score,raw_score,source,qualname,location,file_path,chunk_id,text
33,"Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",6,0.5036072134971619,0.5036072134971619,docs,errorhandling.rst#Unhandled Exceptions,,d:\499\docs\errorhandling.rst,e5ee69f66081dd9a463bc8a457cab1461a41f412,
33,"Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",7,0.500977635383606,0.500977635383606,flask,RequestContext.__init__,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\ctx.py,45e39c75627746e8d351af755ae300aeba86c26a,
33,"Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",8,0.4918456971645355,0.4918456971645355,docs,cli.rst#Run the Development Server,,d:\499\docs\cli.rst,378f31bce2d5c7ccd01d92e6eca860abf7766c18,
33,"Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",9,0.4886534810066223,0.4886534810066223,docs,signals.rst#Signals and Flask's Request Context,,d:\499\docs\signals.rst,538a593ffb72d08cd947d1a2a57c19dca08e1131,
33,"Flask socketio server crashes after a few days, ran out of ideas to fix it for the past few months i've been running a socketio server for my multiplayer game. it seems to work alright, only after a day or two to crash with these errors : [2024-06-18 14:55:02 +0300] [250979] [INFO] Handling signal: int [2024-06-18 14:55:02 +0300] [250981] [ERROR] Exception in worker process Traceback (most recent call last):   File ""/usr/lib/python3.8/ssl.py"", line 1019, in _create     self.getpeername() OSError: [Errno 107] Transport endpoint is not connected   During handling of the above exception, another exception occurred:   Traceback (most recent call last):   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/arbiter.py"", line 609, in spawn_worker     worker.init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 143, in init_process     super().init_process()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/base.py"", line 142, in init_process     self.run()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 182, in run     a.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 83, in _eventlet_serve     conn, addr = sock.accept()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 228, in accept     self._trampoline(fd, read=True, timeout=self.gettimeout(), timeout_exc=_timeout_exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenio/base.py"", line 206, in _trampoline     return trampoline(fd, read=read, write=write, timeout=timeout,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/__init__.py"", line 157, in trampoline     return hub.switch()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/hubs/hub.py"", line 310, in switch     return self.greenlet.switch()   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 102, in _eventlet_stop     client.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 225, in wait     return self._exit_event.wait()   File ""/usr/local/lib/python3.8/dist-packages/eventlet/event.py"", line 131, in wait     current.throw(*self._exc)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/greenthread.py"", line 265, in main     result = function(*args, **kwargs)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/workers/geventlet.py"", line 156, in handle     client = ssl_wrap_socket(client, self.cfg)   File ""/usr/local/lib/python3.8/dist-packages/gunicorn/sock.py"", line 229, in ssl_wrap_socket     return ssl_context(conf).wrap_socket(sock,   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 436, in wrap_socket     return GreenSSLSocket(sock, *a, _context=self, **kw)   File ""/usr/local/lib/python3.8/dist-packages/eventlet/green/ssl.py"", line 65, in __new__     ret = _original_sslsocket._create(   File ""/usr/lib/python3.8/ssl.py"", line 1031, in _create     notconn_pre_handshake_data = self.recv(1)   File ""/usr/lib/python3.8/ssl.py"", line 1257, in recv     return super().recv(buflen, flags) ConnectionResetError: [Errno 104] Connection reset by peer  Here is the server code, most likely it crashes on disconnection: https://pastebin.com/tSCS1d6a I'm running it with gunicorn, but the same used to hapen when i ran it like a normal flask app. This is on ubuntu. once the process is stopped and restarted, it works again fine, only to repeat after a few days again. I've tried running the whole thing with gunicorn using this command : gunicorn --workers 1 --worker-class eventlet --bind 0.0.0.0:5000 --certfile=/etc/ssl/chained.pem --keyfile=/etc/ssl/private/private-unencrypted.key --error-logfile ./error.txt --access-logfile ./access.txt RequestManager:app I've tried logging when the crash happens, seems to be on disconnection, but really not sure, cant pin point exactly. Tried a few other things, basically ran out of ideas, nothing seems to fix it.",10,0.48793402314186096,0.48793402314186096,docs,deploying\gunicorn.rst#Running,,d:\499\docs\deploying\gunicorn.rst,4a3db41fd1376fb8d2ec5837b8abd6d3d71f7b8d,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",1,0.7229510545730591,0.7229510545730591,docs,async-await.rst#Other event loops,,d:\499\docs\async-await.rst,ecaab2df20aa28e0fe92572ac0cc8c360def1b9e,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",2,0.6915391087532043,0.6915391087532043,docs,gevent.rst#Combining with ``async``/``await``,,d:\499\docs\gevent.rst,8af2ad148a652cdef480f4ff2f16dad7de13e5d0,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",3,0.6821528673171997,0.6821528673171997,docs,gevent.rst#Async with Gevent,,d:\499\docs\gevent.rst,f46211c4e8bc19b3e2f696667dca6611056d8a30,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",4,0.6698242425918579,0.6698242425918579,docs,async-await.rst#Performance,,d:\499\docs\async-await.rst,fdff1edd3e9666d9b6b9f0d4c9a461e6417a3ab9,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",5,0.6649860143661499,0.6649860143661499,docs,design.rst#Async/await and ASGI support,,d:\499\docs\design.rst,5a15fca0a9f5ebc8045161511b3edac905f90f49,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",6,0.6609654426574707,0.6609654426574707,docs,async-await.rst#Background tasks,,d:\499\docs\async-await.rst,d5b386bff847181b638984d32cfdd7bba4b20523,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",7,0.6393939256668091,0.6393939256668091,docs,async-await.rst#When to use Quart instead,,d:\499\docs\async-await.rst,ac56dbb89b157e864d8da212992c8453a27e9186,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",8,0.6274859309196472,0.6274859309196472,flask,Flask.ensure_sync,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\app.py,e2a8992d470f2f5d8aeb032069775543b6c8bedd,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",9,0.6239305138587952,0.6239305138587952,docs,async-await.rst#Extensions,,d:\499\docs\async-await.rst,6785926419c0830535569cfd1a8a51fd86300fd2,
34,"Add support to enable asyncio REPL in `flask shell` command As flask and sqlalchemy have async support now, add support to enable asyncio REPL in flask shell command would be more convienient to test async code. Like python3 -m asyncio enables asyncio REPL, something like flask shell --async would make sense. What do you think?",10,0.6176617741584778,0.6176617741584778,flask,Flask.async_to_sync,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\app.py,29a5cbda72520e166e68f5b57bc15bfc7f15ef36,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,1,0.4654504060745239,0.4654504060745239,docs,web-security.rst#Resource Use,,d:\499\docs\web-security.rst,997670d9e824d562b79a247044201d7b0fe24c5c,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,2,0.4635310173034668,0.4635310173034668,docs,deploying\index.rst#Hosting Platforms,,d:\499\docs\deploying\index.rst,c3a73398d9e0ddebab835d00f33d11aa7c8b1121,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,3,0.45931339263916016,0.45931339263916016,flask,Request.max_form_memory_size,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\wrappers.py,aa7a37acd24116cf44872f6bc255ad4c5f589748,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,4,0.4098014235496521,0.4098014235496521,docs,patterns\caching.rst#Caching,,d:\499\docs\patterns\caching.rst,18f2cb1a8823484c743743f49355deb6c8476a45,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,5,0.3769795298576355,0.3769795298576355,docs,patterns\lazyloading.rst#Lazily Loading Views,,d:\499\docs\patterns\lazyloading.rst,b8ba60a112ff513bbc44016e7bf2e8d2da12952b,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,6,0.37210613489151,0.37210613489151,docs,async-await.rst#Performance,,d:\499\docs\async-await.rst,fdff1edd3e9666d9b6b9f0d4c9a461e6417a3ab9,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,7,0.3682534396648407,0.3682534396648407,docs,patterns\fileuploads.rst#Improving Uploads,,d:\499\docs\patterns\fileuploads.rst,23c8923abb60b32b20d10843fdd1d0aa5dc0ce00,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,8,0.35819873213768005,0.35819873213768005,flask,Request.max_form_memory_size,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\wrappers.py,b8777aec823ef8bb6d7b4459cb4690e9d1965abf,
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,9,0.3581386208534241,0.3581386208534241,docs,deploying\gunicorn.rst#Gunicorn,,d:\499\docs\deploying\gunicorn.rst,0c989282d37f066698328534d061d8c702f6a6b6,
